epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,39683.1,1.5572,1.88399,1.3957,0.76972,0.75036,0.8006,0.51412,0.99845,1.04412,1.06454,0.0057261,0.0057261,0.0057261
179,40142.8,1.60462,1.89433,1.43597,0.76925,0.7483,0.79957,0.51506,0.99738,1.04277,1.06416,0.00570195,0.00570195,0.00570195
180,40599.1,1.60037,1.91018,1.43173,0.77156,0.75219,0.80164,0.51712,0.99662,1.04052,1.06424,0.0056778,0.0056778,0.0056778
181,41055.3,1.56998,1.90558,1.40328,0.77183,0.74952,0.80273,0.51707,0.99656,1.0385,1.06408,0.00565366,0.00565366,0.00565366
182,41511.7,1.56245,1.86052,1.40496,0.7691,0.74733,0.80268,0.51698,0.99579,1.03558,1.0638,0.00562951,0.00562951,0.00562951
183,41970.4,1.59877,1.95784,1.41535,0.7668,0.74774,0.80209,0.518,0.99503,1.03225,1.0635,0.00560537,0.00560537,0.00560537
184,42427.6,1.56819,1.87906,1.40138,0.7668,0.74775,0.80258,0.51984,0.99266,1.03141,1.06198,0.00558122,0.00558122,0.00558122
185,42885.2,1.55987,1.86431,1.3948,0.76705,0.75198,0.80289,0.52036,0.9918,1.02977,1.0617,0.00555707,0.00555707,0.00555707
186,43342.2,1.53566,1.81101,1.37845,0.77101,0.75413,0.80585,0.52059,0.99095,1.02854,1.06138,0.00553293,0.00553293,0.00553293
187,43799.2,1.54843,1.84446,1.38321,0.77318,0.75121,0.80386,0.52098,0.98965,1.02599,1.06105,0.00550878,0.00550878,0.00550878
188,44256.6,1.60088,1.87312,1.42641,0.77543,0.7551,0.80634,0.52282,0.98866,1.02545,1.06033,0.00548463,0.00548463,0.00548463
189,44713.2,1.5423,1.84936,1.39404,0.77809,0.75648,0.80806,0.52286,0.98898,1.02403,1.06006,0.00546049,0.00546049,0.00546049
190,45169.6,1.54883,1.80892,1.39221,0.78282,0.75219,0.80714,0.52298,0.98899,1.02387,1.05945,0.00543634,0.00543634,0.00543634
191,45625.3,1.56764,1.9118,1.39201,0.78562,0.74927,0.80742,0.52354,0.98808,1.02372,1.05819,0.0054122,0.0054122,0.0054122
192,46080.8,1.54509,1.84187,1.37492,0.79115,0.73996,0.80837,0.52306,0.98709,1.02258,1.05695,0.00538805,0.00538805,0.00538805
193,46536.9,1.56392,1.84145,1.39053,0.79269,0.73949,0.80832,0.52358,0.98612,1.02293,1.05613,0.0053639,0.0053639,0.0053639
194,46992.7,1.54224,1.80838,1.37744,0.79354,0.74538,0.81285,0.52504,0.98475,1.02208,1.05532,0.00533976,0.00533976,0.00533976
195,47451.2,1.57186,1.87224,1.40567,0.79202,0.74538,0.81265,0.52507,0.98328,1.02167,1.05455,0.00531561,0.00531561,0.00531561
196,47907.1,1.5441,1.8798,1.37926,0.7887,0.74363,0.81216,0.52616,0.98218,1.01853,1.05421,0.00529146,0.00529146,0.00529146
197,48362.7,1.53829,1.85923,1.38506,0.77303,0.75899,0.81298,0.52694,0.98017,1.01707,1.05312,0.00526732,0.00526732,0.00526732
198,48819,1.57134,1.85552,1.40994,0.78341,0.75802,0.81509,0.52796,0.98029,1.0164,1.05354,0.00524317,0.00524317,0.00524317
199,49275,1.55272,1.85613,1.39104,0.80259,0.74441,0.81366,0.52651,0.98136,1.017,1.05423,0.00521902,0.00521902,0.00521902
200,49730.8,1.51135,1.83048,1.35084,0.78503,0.75413,0.81629,0.52706,0.98194,1.01494,1.05435,0.00519488,0.00519488,0.00519488
201,50187,1.55047,1.89892,1.38848,0.79963,0.74538,0.81596,0.52706,0.98145,1.01178,1.05398,0.00517073,0.00517073,0.00517073
202,50642.8,1.55407,1.84563,1.40883,0.79782,0.74927,0.81633,0.5276,0.98175,1.0084,1.05437,0.00514659,0.00514659,0.00514659
203,51098.3,1.5228,1.85301,1.368,0.80056,0.74927,0.81675,0.52815,0.98054,1.00807,1.05369,0.00512244,0.00512244,0.00512244
204,51553.7,1.55662,1.81768,1.37754,0.80387,0.74882,0.81774,0.52899,0.98014,1.00745,1.05347,0.00509829,0.00509829,0.00509829
205,52009.9,1.54413,1.86744,1.37612,0.80612,0.74752,0.81663,0.52975,0.97914,1.00742,1.05255,0.00507415,0.00507415,0.00507415
206,52465.7,1.55375,1.84823,1.39114,0.80581,0.75024,0.81736,0.52939,0.97866,1.00631,1.05216,0.00505,0.00505,0.00505
207,52921.3,1.55075,1.84179,1.38345,0.80395,0.74733,0.8169,0.53015,0.97816,1.00417,1.05143,0.00502585,0.00502585,0.00502585
208,53377.1,1.54546,1.80782,1.37682,0.80656,0.74344,0.81635,0.53169,0.97775,1.00124,1.05136,0.00500171,0.00500171,0.00500171
209,53832.9,1.54083,1.85703,1.37509,0.80767,0.74441,0.81557,0.53213,0.97832,0.99963,1.05163,0.00497756,0.00497756,0.00497756
210,54288.8,1.54943,1.81033,1.3814,0.80797,0.75024,0.81937,0.53273,0.97843,0.99857,1.05157,0.00495341,0.00495341,0.00495341
211,54744.7,1.52907,1.78738,1.38104,0.81299,0.7483,0.81953,0.5323,0.97777,0.99918,1.05115,0.00492927,0.00492927,0.00492927
212,55201,1.54057,1.77494,1.37984,0.81244,0.75024,0.82031,0.53202,0.97773,1.00078,1.05057,0.00490512,0.00490512,0.00490512
213,55656.9,1.54136,1.84982,1.37352,0.80934,0.75121,0.82014,0.53368,0.97649,0.99892,1.04984,0.00488098,0.00488098,0.00488098
214,56112.6,1.52398,1.81815,1.36512,0.81016,0.75065,0.82007,0.53339,0.97564,0.99575,1.04892,0.00485683,0.00485683,0.00485683
215,56568.6,1.4932,1.73665,1.35147,0.80874,0.75121,0.81786,0.53282,0.97497,0.99283,1.04872,0.00483268,0.00483268,0.00483268
216,57024,1.51469,1.79403,1.35776,0.80797,0.75237,0.82112,0.53408,0.97386,0.99173,1.04784,0.00480854,0.00480854,0.00480854
217,57479.9,1.5193,1.79753,1.37328,0.80883,0.75413,0.82294,0.53517,0.9728,0.99011,1.04653,0.00478439,0.00478439,0.00478439
218,57935.8,1.53141,1.77645,1.36797,0.80819,0.75316,0.82213,0.53557,0.97191,0.98734,1.04536,0.00476024,0.00476024,0.00476024
219,58390.7,1.49487,1.77008,1.34488,0.80449,0.7551,0.82179,0.53446,0.97092,0.98298,1.04421,0.0047361,0.0047361,0.0047361
220,58846.1,1.53508,1.81905,1.36747,0.80508,0.75802,0.8228,0.53584,0.96961,0.97972,1.04342,0.00471195,0.00471195,0.00471195
221,59301.1,1.5285,1.78442,1.36839,0.80544,0.75899,0.82193,0.53579,0.96829,0.97879,1.04308,0.0046878,0.0046878,0.0046878
222,59756.1,1.48215,1.71319,1.34195,0.80858,0.75802,0.82275,0.53633,0.96747,0.97822,1.04306,0.00466366,0.00466366,0.00466366
223,60211.3,1.52181,1.7582,1.3714,0.80419,0.7619,0.82281,0.53682,0.96785,0.97827,1.04295,0.00463951,0.00463951,0.00463951
224,60666.3,1.51786,1.78849,1.3715,0.80381,0.76051,0.82196,0.53737,0.96666,0.97588,1.0424,0.00461537,0.00461537,0.00461537
225,61121.7,1.5278,1.78494,1.37069,0.80309,0.75899,0.82152,0.53681,0.96731,0.97299,1.0427,0.00459122,0.00459122,0.00459122
226,61577.4,1.52952,1.75695,1.36731,0.80173,0.75705,0.82199,0.53688,0.96765,0.96877,1.04264,0.00456707,0.00456707,0.00456707
227,62032.2,1.50615,1.71364,1.36028,0.80289,0.75802,0.81976,0.53743,0.96668,0.96692,1.04235,0.00454293,0.00454293,0.00454293
228,62486.6,1.49836,1.76066,1.36176,0.80449,0.7558,0.82146,0.53821,0.96563,0.96405,1.04195,0.00451878,0.00451878,0.00451878
229,62941.1,1.52921,1.7942,1.36703,0.80698,0.75572,0.82124,0.53897,0.96602,0.96259,1.04187,0.00449463,0.00449463,0.00449463
230,63396,1.52069,1.73682,1.37084,0.80355,0.75413,0.81948,0.53871,0.96482,0.95991,1.04136,0.00447049,0.00447049,0.00447049
231,63850.7,1.50839,1.7939,1.35344,0.8021,0.75899,0.8214,0.53914,0.9649,0.95604,1.04158,0.00444634,0.00444634,0.00444634
232,64305.1,1.50989,1.74225,1.35464,0.80312,0.75321,0.82099,0.53831,0.9644,0.95381,1.04101,0.0044222,0.0044222,0.0044222
233,64759.1,1.48358,1.78343,1.3452,0.80612,0.75413,0.82024,0.53881,0.96482,0.95127,1.04142,0.00439805,0.00439805,0.00439805
234,65214,1.5193,1.77971,1.36435,0.80676,0.75316,0.82058,0.53887,0.96491,0.95071,1.04159,0.0043739,0.0043739,0.0043739
235,65667.9,1.52782,1.79266,1.37797,0.80499,0.7582,0.82206,0.53915,0.96366,0.95002,1.0407,0.00434976,0.00434976,0.00434976
236,66122,1.49188,1.77267,1.36097,0.80459,0.75607,0.82051,0.53975,0.96513,0.94787,1.04112,0.00432561,0.00432561,0.00432561
237,66575.9,1.4986,1.75528,1.35976,0.80236,0.76093,0.82413,0.54082,0.96525,0.94345,1.04098,0.00430146,0.00430146,0.00430146
238,67030.4,1.49606,1.75644,1.35604,0.799,0.76101,0.82492,0.54045,0.96465,0.94038,1.04048,0.00427732,0.00427732,0.00427732
239,67485.5,1.51963,1.74912,1.36013,0.79686,0.76623,0.82588,0.54256,0.96458,0.93747,1.04002,0.00425317,0.00425317,0.00425317
240,67944.1,1.49292,1.71997,1.34367,0.79796,0.76774,0.8246,0.54115,0.96419,0.93381,1.03976,0.00422902,0.00422902,0.00422902
241,68442.5,1.51555,1.75013,1.36657,0.79885,0.76871,0.82342,0.54148,0.96379,0.93238,1.039,0.00420488,0.00420488,0.00420488
242,68939,1.49421,1.73726,1.34795,0.79675,0.77065,0.82274,0.54183,0.96412,0.92983,1.0387,0.00418073,0.00418073,0.00418073
240,513.606,1.42575,1.63442,1.31154,0.79804,0.76579,0.82505,0.54206,0.96388,0.93721,1.0399,0.00422902,0.00422902,0.00422902
241,1023.36,1.46405,1.70926,1.33101,0.79827,0.76482,0.82432,0.54239,0.96308,0.93681,1.03997,0.00420488,0.00420488,0.00420488
242,1535.09,1.50547,1.67255,1.35009,0.80229,0.76482,0.82582,0.54306,0.96263,0.93529,1.03972,0.00418073,0.00418073,0.00418073
243,2058.83,1.45885,1.68411,1.34393,0.80211,0.76814,0.8269,0.5437,0.96151,0.93608,1.03977,0.00415659,0.00415659,0.00415659
244,2584.75,1.48208,1.68533,1.33626,0.80084,0.76591,0.82666,0.54449,0.96119,0.93451,1.03972,0.00413244,0.00413244,0.00413244
245,3111.72,1.49234,1.78235,1.35041,0.79927,0.7662,0.82522,0.54317,0.96036,0.9335,1.039,0.00410829,0.00410829,0.00410829
246,3638.86,1.5124,1.75408,1.35507,0.79821,0.76774,0.82464,0.5428,0.95949,0.93084,1.03864,0.00408415,0.00408415,0.00408415
247,4163.97,1.48277,1.69507,1.34833,0.80011,0.76631,0.8239,0.54174,0.95923,0.92918,1.03856,0.00406,0.00406,0.00406
248,4689.36,1.49439,1.7334,1.354,0.80103,0.76774,0.82474,0.54159,0.9584,0.92699,1.03856,0.00403585,0.00403585,0.00403585
249,5216.12,1.4858,1.69072,1.33728,0.80395,0.75996,0.82485,0.54129,0.95851,0.9247,1.03812,0.00401171,0.00401171,0.00401171
250,5739.48,1.49043,1.67428,1.34072,0.80388,0.76288,0.82333,0.54106,0.9574,0.92248,1.03713,0.00398756,0.00398756,0.00398756
251,6265.91,1.47183,1.65001,1.33684,0.80212,0.76288,0.82295,0.54198,0.95701,0.92193,1.03638,0.00396341,0.00396341,0.00396341
252,6789.35,1.49622,1.73385,1.35271,0.80147,0.7611,0.82271,0.54174,0.95681,0.92212,1.03619,0.00393927,0.00393927,0.00393927
253,7316.58,1.47865,1.66542,1.33363,0.80969,0.76093,0.82295,0.54247,0.95832,0.91912,1.03632,0.00391512,0.00391512,0.00391512
254,7841.18,1.49073,1.7104,1.34169,0.80947,0.7619,0.82349,0.54251,0.95655,0.91721,1.03466,0.00389098,0.00389098,0.00389098
255,8365.21,1.50952,1.75677,1.35451,0.81089,0.7619,0.82399,0.54393,0.95651,0.91507,1.03396,0.00386683,0.00386683,0.00386683
256,8889.17,1.4603,1.6822,1.32676,0.81769,0.75413,0.82186,0.54325,0.95641,0.91479,1.03372,0.00384268,0.00384268,0.00384268
257,9426.88,1.49352,1.7016,1.34644,0.81901,0.75316,0.82236,0.54237,0.95559,0.91343,1.03322,0.00381854,0.00381854,0.00381854
258,9922.52,1.4747,1.71656,1.33565,0.82225,0.75074,0.82078,0.54175,0.95604,0.91199,1.03281,0.00379439,0.00379439,0.00379439
259,10411.1,1.47435,1.6888,1.31863,0.82602,0.74745,0.82399,0.54297,0.95601,0.90771,1.03266,0.00377024,0.00377024,0.00377024
260,10900.6,1.47872,1.62671,1.34706,0.82889,0.74852,0.82622,0.54472,0.95578,0.90596,1.03246,0.0037461,0.0037461,0.0037461
261,11389.9,1.48834,1.70002,1.34997,0.82821,0.74963,0.82602,0.5448,0.95667,0.90267,1.03326,0.00372195,0.00372195,0.00372195
262,11879,1.47621,1.69689,1.34155,0.83551,0.7483,0.82547,0.54487,0.95711,0.90118,1.03342,0.0036978,0.0036978,0.0036978
263,12367.8,1.4296,1.63306,1.30997,0.82863,0.75024,0.82806,0.54533,0.95721,0.90039,1.03272,0.00367366,0.00367366,0.00367366
264,12857.2,1.46937,1.65461,1.33583,0.82945,0.75024,0.82802,0.5462,0.95621,0.90018,1.03183,0.00364951,0.00364951,0.00364951
265,13347.7,1.47424,1.68069,1.33707,0.82381,0.75316,0.82889,0.54794,0.95607,0.90008,1.03212,0.00362537,0.00362537,0.00362537
266,13837.2,1.4452,1.68946,1.31654,0.82408,0.75316,0.8302,0.54746,0.95579,0.89838,1.03179,0.00360122,0.00360122,0.00360122
267,14326.7,1.50844,1.69705,1.34894,0.82857,0.75121,0.82981,0.54733,0.95548,0.89729,1.03194,0.00357707,0.00357707,0.00357707
268,14816,1.45655,1.65773,1.32934,0.82661,0.75316,0.82992,0.5481,0.95473,0.89672,1.03221,0.00355293,0.00355293,0.00355293
269,15305.7,1.45387,1.60748,1.32547,0.82058,0.75557,0.82936,0.54797,0.95435,0.8963,1.03171,0.00352878,0.00352878,0.00352878
270,15795.3,1.45086,1.66768,1.32918,0.82038,0.75607,0.82898,0.548,0.95462,0.89533,1.03236,0.00350463,0.00350463,0.00350463
271,16285.5,1.47605,1.65647,1.3382,0.81521,0.75802,0.83046,0.54889,0.95356,0.89487,1.03188,0.00348049,0.00348049,0.00348049
272,16775.8,1.48893,1.66223,1.35097,0.8138,0.76027,0.82947,0.5485,0.95369,0.89471,1.03251,0.00345634,0.00345634,0.00345634
273,17266.1,1.45956,1.64968,1.33543,0.8166,0.76155,0.83023,0.5475,0.95243,0.89296,1.0313,0.0034322,0.0034322,0.0034322
274,17756.9,1.50235,1.70067,1.35426,0.81459,0.76579,0.83142,0.54653,0.952,0.89111,1.03166,0.00340805,0.00340805,0.00340805
275,18247.3,1.45855,1.59569,1.32643,0.81002,0.76482,0.83031,0.54766,0.95149,0.89083,1.03114,0.0033839,0.0033839,0.0033839
276,18737.3,1.46269,1.63123,1.32836,0.81174,0.76683,0.83187,0.54694,0.95151,0.88949,1.03088,0.00335976,0.00335976,0.00335976
277,19227,1.46366,1.61529,1.3332,0.81141,0.76579,0.83118,0.54625,0.95112,0.88873,1.03052,0.00333561,0.00333561,0.00333561
272,508.792,1.34737,1.46192,1.26798,0.81144,0.76288,0.83142,0.54854,0.95382,0.89413,1.03306,0.00345634,0.00345634,0.00345634
273,1013.93,1.39875,1.54376,1.28839,0.82027,0.75607,0.83063,0.54795,0.95366,0.8917,1.03266,0.0034322,0.0034322,0.0034322
274,1515.69,1.42136,1.53218,1.30394,0.81904,0.75653,0.82956,0.54743,0.95466,0.88885,1.03355,0.00340805,0.00340805,0.00340805
275,2018.99,1.39941,1.53073,1.29796,0.81124,0.76433,0.82791,0.54771,0.95383,0.88902,1.03304,0.0033839,0.0033839,0.0033839
276,2520.56,1.41621,1.53845,1.29244,0.81181,0.75802,0.82847,0.54583,0.95389,0.88734,1.03326,0.00335976,0.00335976,0.00335976
277,3005.14,1.41729,1.61358,1.29931,0.81032,0.75802,0.82837,0.54629,0.95399,0.88729,1.03259,0.00333561,0.00333561,0.00333561
278,3479.02,1.44131,1.60165,1.30807,0.81824,0.75899,0.82946,0.54779,0.95291,0.88725,1.03191,0.00331146,0.00331146,0.00331146
279,3954.95,1.42758,1.55501,1.31458,0.81245,0.76199,0.82918,0.54664,0.95179,0.88848,1.03085,0.00328732,0.00328732,0.00328732
280,4431.61,1.43037,1.59315,1.31352,0.81009,0.76288,0.82897,0.54882,0.95073,0.88802,1.02994,0.00326317,0.00326317,0.00326317
281,4907.3,1.42287,1.56964,1.29868,0.81517,0.75705,0.82824,0.54877,0.95043,0.88772,1.0292,0.00323902,0.00323902,0.00323902
282,5383.04,1.4308,1.54442,1.30383,0.80662,0.7621,0.82933,0.54819,0.95061,0.88676,1.02919,0.00321488,0.00321488,0.00321488
283,5859.14,1.4222,1.52124,1.30126,0.81245,0.76288,0.83242,0.54921,0.95074,0.88617,1.02841,0.00319073,0.00319073,0.00319073
284,6335.82,1.43955,1.61917,1.31526,0.81292,0.76434,0.83218,0.54968,0.95084,0.88615,1.02782,0.00316659,0.00316659,0.00316659
285,6810.67,1.42104,1.54071,1.29907,0.81547,0.76446,0.83221,0.5489,0.94991,0.88549,1.02658,0.00314244,0.00314244,0.00314244
286,7285.67,1.4425,1.6105,1.31461,0.81644,0.76579,0.83079,0.5493,0.94909,0.88378,1.02578,0.00311829,0.00311829,0.00311829
287,7758.54,1.44732,1.64043,1.32445,0.81491,0.76288,0.83033,0.54923,0.94849,0.88338,1.02521,0.00309415,0.00309415,0.00309415
288,8232.34,1.41072,1.56798,1.29555,0.81237,0.76158,0.8292,0.54979,0.94749,0.88237,1.02426,0.00307,0.00307,0.00307
289,8705.28,1.44795,1.60824,1.31608,0.82098,0.75316,0.82987,0.54902,0.94762,0.88073,1.0241,0.00304585,0.00304585,0.00304585
290,9178.99,1.42772,1.61094,1.30726,0.82257,0.75237,0.83098,0.55104,0.94759,0.8806,1.02434,0.00302171,0.00302171,0.00302171
291,9654.17,1.42736,1.58166,1.28968,0.8196,0.75316,0.83227,0.55207,0.94736,0.87987,1.02398,0.00299756,0.00299756,0.00299756
292,10128.1,1.44136,1.5396,1.3164,0.81997,0.7551,0.83233,0.5519,0.94692,0.87756,1.02305,0.00297341,0.00297341,0.00297341
293,10603.5,1.44857,1.60712,1.31808,0.8179,0.75511,0.83276,0.55178,0.94647,0.877,1.02302,0.00294927,0.00294927,0.00294927
294,11077.3,1.44672,1.57852,1.31345,0.81804,0.76385,0.83513,0.55269,0.94639,0.87648,1.02294,0.00292512,0.00292512,0.00292512
295,11551,1.3908,1.54894,1.28165,0.82176,0.75996,0.83441,0.55344,0.94698,0.87646,1.02287,0.00290098,0.00290098,0.00290098
296,12028.4,1.42486,1.56971,1.30323,0.82283,0.76288,0.83699,0.55472,0.94654,0.87686,1.02273,0.00287683,0.00287683,0.00287683
297,12503.8,1.43668,1.58225,1.30985,0.8229,0.76312,0.83742,0.55419,0.94712,0.87762,1.0229,0.00285268,0.00285268,0.00285268
298,12978.8,1.41108,1.57782,1.29271,0.82122,0.76334,0.83749,0.55395,0.94679,0.87764,1.02302,0.00282854,0.00282854,0.00282854
299,13452.8,1.45802,1.60609,1.3112,0.82348,0.76385,0.83886,0.55502,0.9465,0.87702,1.02194,0.00280439,0.00280439,0.00280439
300,13928.1,1.42049,1.56883,1.30076,0.82167,0.76579,0.83847,0.55647,0.94625,0.875,1.02208,0.00278024,0.00278024,0.00278024
301,14403.4,1.41558,1.53491,1.29025,0.82046,0.76579,0.83901,0.5573,0.94629,0.87515,1.02208,0.0027561,0.0027561,0.0027561
302,14878.8,1.42263,1.58509,1.29557,0.81972,0.76676,0.83931,0.5576,0.94503,0.87477,1.02096,0.00273195,0.00273195,0.00273195
303,15353.6,1.44375,1.57938,1.30337,0.81889,0.76456,0.83899,0.55685,0.94408,0.87327,1.02008,0.0027078,0.0027078,0.0027078
304,15828.5,1.45285,1.56438,1.32114,0.81921,0.76579,0.84153,0.55761,0.94412,0.87225,1.01982,0.00268366,0.00268366,0.00268366
305,16303.6,1.42169,1.56527,1.30313,0.82304,0.7619,0.83932,0.55752,0.94345,0.87071,1.01882,0.00265951,0.00265951,0.00265951
306,16778.8,1.46879,1.61681,1.32397,0.82271,0.76213,0.8382,0.55782,0.94393,0.87193,1.01854,0.00263537,0.00263537,0.00263537
307,17252.2,1.42405,1.53482,1.29877,0.82315,0.76482,0.8386,0.55588,0.94402,0.8705,1.01805,0.00261122,0.00261122,0.00261122
308,17728.1,1.42952,1.55201,1.29936,0.82329,0.76067,0.83934,0.55656,0.9444,0.86914,1.01761,0.00258707,0.00258707,0.00258707
309,18202.4,1.42384,1.52926,1.30281,0.82532,0.75802,0.8386,0.55673,0.94492,0.86944,1.01787,0.00256293,0.00256293,0.00256293
310,18674.8,1.43052,1.5651,1.30654,0.82895,0.7551,0.83944,0.55759,0.94466,0.86898,1.01801,0.00253878,0.00253878,0.00253878
311,19151.9,1.42329,1.5173,1.30541,0.82998,0.75705,0.83982,0.55852,0.94626,0.86643,1.01851,0.00251463,0.00251463,0.00251463
312,19627,1.43248,1.59793,1.30657,0.82889,0.75802,0.83904,0.55861,0.9467,0.86535,1.01926,0.00249049,0.00249049,0.00249049
313,20100.7,1.42805,1.53915,1.30649,0.83163,0.75899,0.83957,0.55725,0.94581,0.8642,1.0187,0.00246634,0.00246634,0.00246634
314,20577.6,1.4309,1.60084,1.30837,0.83355,0.75802,0.84005,0.55776,0.9464,0.86403,1.01855,0.0024422,0.0024422,0.0024422
315,21049.9,1.43355,1.56626,1.30211,0.82831,0.76288,0.83993,0.55801,0.94721,0.86365,1.01872,0.00241805,0.00241805,0.00241805
316,21525.3,1.41645,1.5446,1.29678,0.82602,0.75802,0.83729,0.55733,0.94713,0.86378,1.01871,0.0023939,0.0023939,0.0023939
317,21998.5,1.4047,1.5413,1.30043,0.82203,0.7551,0.83681,0.5572,0.94684,0.86145,1.0191,0.00236976,0.00236976,0.00236976
318,22474,1.4172,1.50192,1.30864,0.81347,0.76093,0.83816,0.55598,0.94741,0.86112,1.01897,0.00234561,0.00234561,0.00234561
319,22949.3,1.40051,1.5035,1.28219,0.81038,0.76482,0.8389,0.55625,0.94707,0.86134,1.01887,0.00232146,0.00232146,0.00232146
320,23424.9,1.41792,1.55213,1.29898,0.82083,0.75242,0.83815,0.55574,0.9472,0.86031,1.01877,0.00229732,0.00229732,0.00229732
321,23899.6,1.42886,1.52997,1.30442,0.82204,0.74965,0.8374,0.55554,0.94746,0.8592,1.01826,0.00227317,0.00227317,0.00227317
322,24372.1,1.40146,1.5459,1.28706,0.83139,0.74733,0.83931,0.555,0.94595,0.85752,1.0173,0.00224902,0.00224902,0.00224902
323,24844.6,1.41393,1.56487,1.29697,0.82759,0.75121,0.83929,0.5553,0.94524,0.85325,1.0166,0.00222488,0.00222488,0.00222488
324,25319.6,1.38251,1.52275,1.26684,0.82919,0.75024,0.83884,0.55639,0.94505,0.85092,1.01607,0.00220073,0.00220073,0.00220073
325,25794.6,1.40483,1.49228,1.28732,0.82767,0.75024,0.8394,0.55681,0.94441,0.84911,1.01528,0.00217659,0.00217659,0.00217659
326,26268.6,1.37706,1.48278,1.26788,0.82786,0.75121,0.83982,0.5571,0.94354,0.84589,1.01478,0.00215244,0.00215244,0.00215244
327,26742.8,1.42454,1.55382,1.3006,0.83206,0.75121,0.84158,0.55827,0.94231,0.84445,1.0138,0.00212829,0.00212829,0.00212829
328,27217.8,1.39626,1.49229,1.28554,0.82612,0.75262,0.84062,0.56034,0.94127,0.84254,1.01293,0.00210415,0.00210415,0.00210415
329,27691.7,1.39565,1.51192,1.27934,0.83034,0.7483,0.84105,0.56015,0.94021,0.84113,1.01263,0.00208,0.00208,0.00208
330,28168.4,1.40825,1.48565,1.28497,0.83001,0.74441,0.84156,0.55962,0.93806,0.84087,1.01084,0.00205585,0.00205585,0.00205585
331,28644.1,1.39667,1.47234,1.28404,0.82864,0.74441,0.83993,0.55968,0.93726,0.83958,1.00975,0.00203171,0.00203171,0.00203171
332,29119.2,1.39128,1.51078,1.27146,0.82758,0.7483,0.84186,0.56046,0.9365,0.83788,1.00931,0.00200756,0.00200756,0.00200756
333,29592.9,1.37317,1.45588,1.26222,0.80271,0.76871,0.8417,0.56017,0.93544,0.83579,1.0081,0.00198341,0.00198341,0.00198341
334,30068.3,1.39964,1.48734,1.27363,0.82647,0.74517,0.83673,0.5586,0.93532,0.83427,1.00768,0.00195927,0.00195927,0.00195927
335,30542.8,1.35486,1.44672,1.24823,0.82618,0.7415,0.8344,0.5585,0.93425,0.83285,1.00711,0.00193512,0.00193512,0.00193512
336,31018,1.41519,1.53345,1.29398,0.82855,0.74202,0.83545,0.55898,0.93406,0.8316,1.00703,0.00191098,0.00191098,0.00191098
337,31490.1,1.38467,1.47102,1.26571,0.82767,0.7415,0.83629,0.5594,0.93338,0.83106,1.00605,0.00188683,0.00188683,0.00188683
338,31965.9,1.38425,1.48028,1.28364,0.82758,0.7415,0.83602,0.5601,0.93331,0.8291,1.00587,0.00186268,0.00186268,0.00186268
339,32441,1.38869,1.46824,1.28146,0.8286,0.74247,0.83254,0.56134,0.9326,0.82598,1.00543,0.00183854,0.00183854,0.00183854
340,32914.8,1.38203,1.44278,1.26652,0.82856,0.74344,0.83285,0.56041,0.93251,0.82463,1.00502,0.00181439,0.00181439,0.00181439
341,33389.8,1.36963,1.41848,1.26886,0.83378,0.7415,0.83397,0.56093,0.9312,0.82303,1.00439,0.00179024,0.00179024,0.00179024
342,33864.6,1.41592,1.47808,1.29596,0.82972,0.7415,0.83478,0.5613,0.92963,0.82066,1.00333,0.0017661,0.0017661,0.0017661
343,34365.1,1.39332,1.47149,1.2722,0.83221,0.74247,0.8341,0.56226,0.9292,0.81972,1.00271,0.00174195,0.00174195,0.00174195
344,505.929,1.27548,1.30448,1.21801,0.83153,0.74348,0.83537,0.56231,0.92897,0.81998,1.003,0.0017178,0.0017178,0.0017178
345,1005.84,1.31535,1.35899,1.23698,0.81197,0.75957,0.837,0.5628,0.92896,0.81826,1.00287,0.00169366,0.00169366,0.00169366
346,1506.24,1.32802,1.33195,1.24218,0.81216,0.76054,0.83717,0.56366,0.9289,0.81765,1.00284,0.00166951,0.00166951,0.00166951
347,2002.67,1.30882,1.32914,1.2433,0.81326,0.75899,0.83725,0.56343,0.92848,0.81809,1.00295,0.00164537,0.00164537,0.00164537
348,2495.1,1.3178,1.33502,1.23052,0.79741,0.77454,0.84039,0.56368,0.9284,0.81637,1.00376,0.00162122,0.00162122,0.00162122
349,2985.22,1.32489,1.38358,1.24717,0.79475,0.77519,0.83689,0.5626,0.92907,0.81684,1.00416,0.00159707,0.00159707,0.00159707
350,3474.33,1.34182,1.38804,1.24617,0.79568,0.77581,0.83719,0.56397,0.92862,0.8172,1.00433,0.00157293,0.00157293,0.00157293
351,3962.44,1.32103,1.34018,1.24272,0.79674,0.77745,0.83663,0.5639,0.9282,0.81753,1.00454,0.00154878,0.00154878,0.00154878
352,4450.54,1.32693,1.35988,1.2476,0.79639,0.77843,0.83531,0.56468,0.92848,0.81741,1.00424,0.00152463,0.00152463,0.00152463
353,4940.78,1.32194,1.3385,1.23328,0.79667,0.78134,0.83642,0.56371,0.9279,0.81611,1.00322,0.00150049,0.00150049,0.00150049
